Unit,Plot,Quadrat,SpClass,Species,Class 1,Class 2,Class 3,Class 4,Notes
6,F5,2,TOL,REM,14,0,0,0,
6,F5,2,OC,WHA,5,0,0,0,
6,F5,3,TOL,REM,13,0,0,0,
6,F5,3,Hic,PIH,1,0,0,0,
6,F5,3,NC,PAW,0,0,1,0,
6,F5,4,OC,WHA,0,0,1,0,
6,F5,4,TOL,REM,22,0,0,0,
6,F6,1,NC,SPI,2,0,0,0,
6,F6,1,INT,TUP,3,0,0,0,
6,F6,1,TOL,REM,3,0,0,0,
6,F6,1,OC,WHA,1,0,0,0,
6,F6,1,NC,ERB,1,0,0,0,
6,F6,2,INT,TUP,1,0,0,0,
6,F6,2,NC,SPI,1,0,0,0,
6,F6,3,NC,SPI,0,0,1,0,
6,F6,3,INT,TUP,7,0,0,0,
6,F6,3,TOL,REM,1,0,0,0,
6,F6,3,OC,WHA,1,0,0,0,
6,F6,4,OC,BIA,1,0,0,0,
6,F6,4,OC,WHA,5,0,0,0,
6,F6,4,NC,SPI,2,1,0,0,
6,F6,4,TOL,REM,4,0,0,0,
6,F6,4,NC,ERB,1,0,0,0,
6,F6,4,INT,TUP,2,0,0,0,
6,F6,4,Hic,HIC,1,0,0,0,
6,F7,1,OC,WHA,3,0,0,0,
6,F7,1,TOL,REM,8,0,0,0,
6,F7,1,TOL,SUM,3,0,0,0,
6,F7,1,OC,BLG,3,0,0,0,
6,F7,1,NC,DOG,1,0,0,0,
6,F7,2,TOL,REM,11,0,0,0,
6,F7,2,OC,WHA,4,0,0,0,
6,F7,2,NC,IRO,0,1,0,0,
6,F7,2,Hic,HIC,1,0,0,0,
6,F7,2,INT,BLC,1,0,0,0,
6,F7,2,TOL,SUM,2,0,0,0,
6,F7,3,OC,WHA,6,3,0,0,
6,F7,3,TOL,REM,13,0,0,0,
6,F7,3,TOL,SUM,2,0,0,0,
6,F7,4,TOL,REM,4,0,0,0,
6,F7,4,TOL,SUM,2,0,0,0,
6,F7,4,NC,DOG,2,0,0,0,
6,F7,4,TOL,AMB,0,0,0,1,
6,G2,1,TOL,SUM,1,0,0,0,
6,G2,1,Moak,NRO,1,0,0,0,
6,G2,1,TOL,REM,1,0,0,0,
6,G2,2,Moak,NRO,2,0,0,0,
6,G2,2,NC,SER,0,1,0,0,
6,G2,2,NC,IRO,0,0,1,0,
6,G2,2,TOL,REM,2,0,0,0,
6,G2,2,INT,BLC,1,0,0,0,
6,G2,3,NC,WIT,2,0,0,0,
6,G2,3,OC,FLD,2,0,0,0,
6,G2,3,TOL,AMB,0,0,0,1,
6,G2,3,OC,BLG,1,0,0,0,
6,G2,3,Xoak,BLO,1,0,0,0,
6,G2,3,INT,BLC,1,0,0,0,
6,G2,3,TOL,REM,1,0,0,0,
6,G2,4,OC,FLD,0,0,1,0,
6,G2,4,NC,WIT,3,0,0,0,
6,G3,1,INT,SAS,5,0,0,0,
6,G3,1,Xoak,SCO,2,0,0,0,
6,G3,1,TOL,REM,1,0,0,0,
6,G3,1,OC,BLG,1,0,0,0,
6,G3,1,OC,FLD,1,0,0,0,
6,G3,1,NC,IRO,0,1,0,0,
6,G3,2,Xoak,SCO,3,0,0,0,
6,G3,2,TOL,REM,2,0,0,0,
6,G3,3,NC,WIT,1,0,0,0,
6,G3,3,TOL,REM,3,0,0,0,
6,G3,4,INT,SAS,2,0,0,0,
6,G3,4,Hic,SHH,1,0,0,0,
6,G3,4,NC,MUS,0,0,1,0,
6,G3,4,TOL,REM,2,0,0,0,
6,G3,4,Xoak,SCO,1,0,0,0,
6,G3,4,OC,BLG,1,1,0,0,
6,G4,1,NC,SPI,0,3,2,0,
6,G4,1,TOL,AMB,1,0,0,0,
6,G4,1,OC,REE,1,0,0,0,
6,G4,2,OC,REE,1,0,0,0,
6,G4,2,OC,WHA,2,0,0,0,
6,G4,2,NC,SPI,1,0,0,0,
6,G4,3,OC,FLD,1,0,0,0,
6,G4,3,NC,SPI,1,0,0,0,
6,G4,3,OC,REE,2,0,0,0,
6,G4,3,INT,TUP,1,0,0,0,
6,G4,4,TOL,AMB,0,0,0,1,
6,G4,4,OC,FLD,1,0,0,0,
6,G4,4,OC,WHA,1,0,0,0,
6,G5,2,TOL,REM,3,0,0,0,
6,G5,2,INT,TUP,1,0,0,0,
6,G5,3,OC,WHA,0,1,0,0,
6,G5,3,NC,MUS,0,0,1,0,
6,G5,3,INT,TUP,4,0,0,0,
6,G5,4,Moak,NRO,1,0,0,0,
6,G6,1,TOL,REM,9,0,0,0,
6,G6,1,Hic,PIH,3,0,0,0,
6,G6,2,TOL,REM,5,0,0,0,
6,G6,2,Xoak,BLO,2,0,0,0,
6,G6,2,OC,WHA,2,0,0,0,
6,G6,2,XOak,CHO,1,0,0,0,
6,G6,2,NC,DOG,2,0,0,0,
6,G6,3,TOL,REM,4,0,0,0,
6,G6,3,OC,WHA,2,0,0,0,
6,G6,4,TOL,REM,4,0,0,0,
6,G7,1,OC,WHA,2,0,1,0,
6,G7,1,NC,DOG,6,0,0,0,
6,G7,1,Hic,PIH,1,0,0,0,
6,G7,1,INT,SAS,2,0,0,0,
6,G7,1,TOL,REM,4,0,0,0,
6,G7,1,INT,BLC,1,0,0,0,
6,G7,1,Xoak,BLO,1,0,0,0,
6,G7,2,OC,WHA,1,0,1,0,
6,G7,2,NC,DOG,10,0,0,0,
6,G7,2,OC,BLG,3,0,0,0,
6,G7,2,TOL,REM,1,0,0,0,
6,G7,2,INT,SAS,1,0,0,0,
6,G7,2,NC,ERB,1,0,0,0,
6,G7,2,Hic,PIH,1,0,0,0,
6,G7,3,NC,DOG,1,1,0,0,
6,G7,3,INT,TUP,1,0,0,0,
6,G7,3,OC,WHA,6,1,1,0,
6,G7,3,Xoak,BLO,2,0,0,0,
6,G7,3,INT,SAS,1,0,0,0,
6,G7,3,Hic,HIC,1,0,0,0,
6,G7,3,TOL,REM,1,0,0,0,
6,G7,4,OC,WHA,2,1,0,0,
6,G7,4,OC,BLG,0,1,0,0,
6,G7,4,TOL,REM,3,0,0,0,
6,G7,4,Hic,PIH,1,0,0,0,
6,H2,1,Moak,NRO,2,0,0,0,
6,H2,1,INT,SAS,2,0,0,0,
6,H2,1,NC,WIT,2,2,0,0,
6,H2,1,NC,IRO,0,0,0,2,
6,H2,2,INT,SAS,0,1,1,0,
6,H2,2,NC,HAZELNUT,1,1,0,0,
6,H2,3,INT,TUP,3,0,0,0,
6,H2,3,Moak,NRO,2,0,0,0,
6,H2,3,INT,SAS,2,0,1,0,
6,H2,4,Hic,BIH,2,0,0,0,
6,H2,4,INT,SAS,4,0,0,0,
6,H2,4,OC,REE,1,0,0,0,
6,H2,4,INT,TUP,4,0,0,0,
6,H3,1,INT,SAS,44,0,0,0,
6,H3,1,XOak,CHO,1,0,0,0,
6,H3,1,Xoak,BLO,1,0,0,0,
6,H3,1,NC,DOG,3,0,0,0,
6,H3,1,NC,SER,1,0,0,0,
6,H3,1,Xoak,SCO,1,1,0,0,
6,H3,2,Xoak,SCO,2,0,0,0,
6,H3,2,INT,SAS,24,2,0,0,
6,H3,2,Hic,PIH,2,0,0,0,
6,H3,2,INT,BLC,1,0,0,0,
6,H3,2,OC,BLG,1,0,0,0,
6,H3,2,Xoak,BLO,1,0,0,0,
6,H3,3,INT,SAS,31,1,0,0,
6,H3,3,TOL,REM,1,0,0,0,
6,H3,3,Xoak,SCO,1,0,0,0,
6,H3,4,INT,SAS,25,5,1,0,
6,H3,4,Xoak,BLO,1,0,0,0,
6,H3,4,Xoak,SCO,1,0,0,0,
6,H3,4,NC,DOG,1,0,0,0,
6,H3,4,XOak,CHO,1,2,0,0,
6,H3,4,TOL,REM,3,0,0,0,
6,H4,1,TOL,AMB,0,0,0,1,
6,H4,1,Moak,NRO,1,0,0,0,
6,H4,1,INT,TUP,5,0,0,0,
6,H4,1,NC,IRO,1,0,0,0,
6,H4,1,TOL,REM,14,0,0,0,
6,H4,1,INT,SAS,2,0,0,0,
6,H4,1,NC,SPI,1,0,0,0,
6,H4,1,OC,BLG,0,1,0,0,
6,H4,2,NC,WIT,0,1,0,0,
6,H4,2,INT,TUP,20,0,0,0,
6,H4,2,OC,WHA,4,0,0,0,
6,H4,2,TOL,REM,3,0,0,0,
6,H4,2,Moak,NRO,1,0,0,0,
6,H4,2,INT,SAS,1,0,0,0,
6,H4,2,NC,SPI,1,0,0,0,
6,H4,3,INT,TUP,3,0,0,0,
6,H4,3,NC,SPI,0,3,1,0,
6,H4,3,TOL,REM,1,0,0,0,
6,H4,4,INT,TUP,8,0,0,0,
6,H4,4,TOL,REM,1,0,0,0,
6,H4,4,Moak,NRO,1,0,0,0,
6,H4,4,OC,WHA,2,0,0,0,
6,H4,4,OC,FLD,1,1,0,0,
6,H5,1,Moak,NRO,4,0,0,0,
6,H5,1,INT,SAS,6,1,0,0,
6,H5,1,XOak,CHO,1,1,0,0,
6,H5,1,NC,IRO,0,0,0,1,
6,H5,1,NC,WIT,1,0,0,0,
6,H5,1,Xoak,BLO,2,0,0,0,
6,H5,1,TOL,REM,1,0,0,0,
6,H5,2,Hic,PIH,0,1,0,0,
6,H5,2,Moak,NRO,2,0,0,0,
6,H5,2,TOL,AMB,1,0,0,0,
6,H5,2,TOL,REM,3,0,0,0,
6,H5,2,XOak,CHO,1,0,0,0,
6,H5,3,NC,IRO,0,0,1,0,
6,H5,3,NC,WIT,6,0,0,0,
6,H5,3,INT,SAS,1,0,0,0,
6,H5,3,OC,WHA,0,1,0,0,
6,H5,3,NC,SER,0,0,0,1,
6,H5,3,XOak,CHO,1,0,0,0,
6,H5,3,TOL,REM,2,0,0,0,
6,H5,4,Xoak,BLO,3,0,0,0,
6,H5,4,INT,SAS,3,0,0,0,
6,H5,4,Moak,NRO,1,0,0,0,
6,H5,4,XOak,CHO,6,1,0,0,
6,H5,4,OC,FLD,4,0,0,0,
6,H5,4,Hic,PIH,0,1,0,0,
6,H5,4,TOL,REM,7,0,0,0,
6,H5,4,INT,TUP,1,0,0,0,
6,H6,1,XOak,CHO,5,0,0,0,
6,H6,1,INT,SAS,2,1,0,0,
6,H6,1,Hic,PIH,1,0,0,0,
6,H6,1,OC,WHA,3,0,0,0,
6,H6,1,Xoak,BLO,1,0,0,0,
6,H6,1,NC,DOG,1,0,0,0,
6,H6,2,INT,TUP,0,0,1,0,
6,H6,2,OC,WHA,2,0,0,0,
6,H6,2,INT,SAS,1,0,0,0,
6,H6,2,XOak,CHO,1,0,0,0,
6,H6,2,TOL,REM,2,0,0,0,
6,H6,3,NC,SPI,2,0,6,0,
6,H6,3,INT,SAS,5,0,1,0,
6,H6,3,OC,WHA,3,0,0,0,
6,H6,3,OC,BLG,1,0,0,0,
6,H6,3,XOak,CHO,5,0,0,0,
6,H6,3,INT,TUP,1,1,1,0,
6,H6,3,Xoak,BLO,0,0,0,0,
6,H6,3,TOL,REM,4,0,0,0,
6,H6,4,INT,SAS,4,0,0,0,
6,H6,4,TOL,REM,2,0,0,0,
6,H6,4,XOak,CHO,14,0,0,0,
6,H6,4,Xoak,BLO,3,0,0,0,
6,H7,1,OC,WHA,3,1,1,0,
6,H7,1,NC,DOG,6,1,0,0,
6,H7,1,Hic,HIC,1,0,0,0,
6,H7,1,INT,SAS,0,0,0,0,
6,H7,1,TOL,REM,5,0,0,0,
6,H7,1,OC,BLG,1,0,0,0,
6,H7,1,INT,BLC,1,0,0,0,
6,H7,2,OC,WHA,2,1,0,0,
6,H7,2,OC,BLG,3,1,0,0,
6,H7,2,NC,ERB,2,0,0,0,
6,H7,2,TOL,REM,3,0,0,0,
6,H7,2,NC,DOG,0,1,0,0,
6,H7,3,NC,DOG,4,0,1,0,
6,H7,3,OC,WHA,5,0,0,0,
6,H7,3,NC,ERB,1,0,0,0,
6,H7,3,TOL,REM,2,0,0,0,
6,H7,3,OC,BLG,1,1,0,0,
6,H7,3,OC,WHA,6,1,0,0,
6,H7,3,TOL,REM,2,0,0,0,
6,H7,4,NC,DOG,8,0,0,0,
6,H7,4,TOL,SUM,1,0,0,0,
6,H7,4,INT,BLC,1,0,0,0,
6,H7,4,NC,ERB,1,0,0,1,
6,I3,1,INT,SAS,11,4,1,0,
6,I3,1,TOL,REM,2,0,0,0,
6,I3,2,INT,SAS,7,1,0,1,
6,I3,2,TOL,REM,3,0,0,0,
6,I3,3,INT,SAS,14,2,0,0,
6,I3,3,XOak,CHO,1,0,0,0,
6,I3,3,TOL,REM,3,0,0,0,
6,I3,4,INT,SAS,8,0,0,0,
6,I3,4,TOL,REM,5,0,0,0,
6,I3,4,INT,BLC,1,0,0,0,
6,I3,4,OC,WHA,1,0,0,0,
6,I4,1,INT,SAS,11,0,0,0,
6,I4,2,Xoak,SCO,1,0,0,0,
6,I4,2,INT,SAS,4,0,0,0,
6,I4,2,TOL,REM,1,1,0,0,
6,I4,2,XOak,CHO,1,1,0,0,
6,I4,3,INT,SAS,1,2,0,0,
6,I4,3,Xoak,SCO,2,0,0,0,
6,I4,4,INT,SAS,5,0,0,0,
6,I4,4,TOL,REM,3,0,0,0,
6,I5,1,NC,IRO,0,1,0,0,
6,I5,1,OC,REE,3,0,0,0,
6,I5,1,OC,WHA,17,1,0,0,
6,I5,1,INT,TUP,4,0,0,0,
6,I5,1,NC,SPI,5,0,0,0,
6,I5,1,INT,SAS,1,0,0,0,
6,I5,1,TOL,REM,3,0,0,0,
6,I5,2,NC,SPI,2,0,3,0,
6,I5,2,OC,WHA,6,0,0,0,
6,I5,2,OC,REE,6,0,0,0,
6,I5,2,Hic,BIH,1,0,0,0,
6,I5,2,NC,SPI,1,4,2,0,
6,I5,3,OC,WHA,15,0,0,0,
6,I5,3,TOL,AMB,1,0,0,0,
6,I5,3,OC,REE,3,0,0,0,
6,I5,3,TOL,REM,1,0,0,0,
6,I5,4,NC,SPI,1,4,4,0,
6,I5,4,OC,WHA,32,0,0,0,
6,I5,4,INT,TUP,1,0,0,0,
6,I5,4,TOL,AMB,0,1,0,0,
6,I5,4,OC,REE,2,0,0,0,
6,I5,4,TOL,REM,2,0,0,0,
6,I5,4,OC,BIA,1,0,0,0,
6,I6,1,OC,WHA,7,1,1,0,
6,I6,1,OC,BLG,1,0,0,0,
6,I6,1,NC,DOG,1,1,1,0,
6,I6,1,OC,REE,1,0,0,0,
6,I6,1,MOak,WHO,1,0,0,0,
6,I6,1,NC,IRO,0,2,2,0,
6,I6,1,TOL,SUM,1,0,0,0,
6,I6,1,TOL,REM,6,0,0,0,
6,I6,1,INT,CHE,1,0,0,0,
6,I6,1,NC,SPI,0,1,0,0,
6,I6,1,NC,SPI,1,0,1,0,
6,I6,2,OC,WHA,0,1,0,0,
6,I6,2,NC,DOG,0,1,0,0,
6,I6,2,NC,IRO,0,1,1,0,
6,I6,2,TOL,BAS,1,0,0,0,
6,I6,2,TOL,REM,15,0,0,0,
6,I6,2,Hic,PIH,1,0,0,0,
6,I6,2,Xoak,BLO,0,1,0,0,
6,I6,2,Moak,NRO,1,0,0,0,
6,I6,3,NC,SPI,1,5,6,0,
6,I6,3,OC,WHA,2,0,0,0,
6,I6,3,Xoak,BLO,1,0,0,0,
6,I6,3,NC,DOG,2,0,0,0,
6,I6,3,Hic,PIH,1,0,0,0,
6,I6,4,NC,IRO,0,0,4,0,
6,I6,4,Hic,PIH,1,0,0,0,
6,I6,4,OC,WHA,4,0,0,0,
6,I6,4,TOL,REM,2,0,0,0,
6,I7,1,NC,AUO,7,3,0,1,
6,I7,1,OC,WHA,4,1,2,0,
6,I7,1,INT,SAS,6,0,0,0,
6,I7,1,NC,ERB,2,0,0,0,
6,I7,1,Xoak,BLO,1,0,0,0,
6,I7,1,NC,DOG,1,0,0,0,
6,I7,1,OC,AMS,0,0,1,0,
6,I7,1,TOL,REM,2,0,0,0,
6,I7,2,NC,ERB,7,0,0,0,
6,I7,2,NC,SPI,0,1,1,0,
6,I7,2,Xoak,BLO,2,0,0,0,
6,I7,2,OC,ERC,3,0,0,0,
6,I7,2,INT,SAS,4,2,0,0,
6,I7,2,OC,BLG,2,0,0,0,
6,I7,2,OC,WHA,0,1,1,0,
6,I7,2,NC,DOG,1,0,0,0,
6,I7,2,TOL,REM,2,0,0,0,
6,I7,2,OC,BIA,2,1,0,0,
6,I7,2,NC,IRO,2,0,0,0,
6,I7,2,INT,BLC,2,0,0,0,
6,I7,2,Xoak,BLO,0,1,2,0,
6,I7,2,NC,SPI,1,0,0,1,
6,I7,2,OC,WHA,5,3,0,0,
6,I7,2,INT,SAS,0,2,0,0,
6,I7,2,NC,ERB,6,0,0,0,
6,I7,2,NC,DOG,1,0,0,0,
6,I7,3,Hic,SHH,0,1,0,0,
6,I7,3,OC,BIA,1,1,0,0,
6,I7,3,OC,ERC,0,1,0,0,
6,I7,3,INT,BLC,1,0,0,0,
6,I7,3,NC,IRO,1,0,0,0,
6,I7,3,TOL,REM,2,0,0,0,
6,I7,4,INT,SAS,6,1,2,0,
6,I7,4,Xoak,BLO,0,1,0,0,
6,I7,4,OC,BIA,1,1,0,0,
6,I7,4,OC,BLG,3,2,1,0,
6,I7,4,INT,BLC,0,0,1,0,
6,I7,4,Xoak,BLO,0,1,0,0,
6,I7,4,NC,MUR,1,1,0,4,
6,I7,4,NC,ERB,0,1,0,0,
6,I7,4,OC,WHA,2,0,0,0,
6,J2,1,NC,SPI,0,1,0,0,
6,J2,1,OC,WHA,0,0,1,0,
6,J2,2,OC,WHA,1,0,0,0,
6,J2,2,Hic,BIH,1,0,0,0,
6,J2,4,NC,SPI,0,2,3,2,
6,J3,1,INT,SAS,0,0,0,1,
6,J3,1,INT,TUP,1,2,0,0,
6,J3,2,NC,SPI,0,2,1,6,
6,J3,2,NC,DOG,0,0,1,0,
6,J3,2,INT,SAS,0,0,0,2,
6,J3,3,INT,SAS,1,0,0,0,
6,J3,4,OC,WHA,0,1,0,0,
6,J3,4,INT,SAS,0,0,0,2,
6,J3,4,Moak,NRO,1,0,0,0,
6,J3,4,TOL,REM,1,0,0,0,
6,J4,1,INT,SAS,14,2,0,0,
6,J4,1,OC,WHA,1,0,0,0,
6,J4,1,NC,DOG,1,0,0,0,
6,J4,1,NC,SER,1,0,0,0,
6,J4,1,Hic,PIH,1,0,0,0,
6,J4,1,Moak,NRO,1,0,0,0,
6,J4,2,INT,SAS,9,0,0,0,
6,J4,2,Moak,NRO,6,0,0,0,
6,J4,2,OC,WHA,2,0,0,0,
6,J4,2,TOL,REM,2,0,0,0,
6,J4,3,INT,SAS,3,0,0,0,
6,J4,3,MOak,WHO,1,0,0,0,
6,J4,3,Xoak,BLO,2,0,0,0,
6,J4,4,Moak,NRO,1,0,0,0,
6,J4,4,TOL,REM,1,0,0,0,
6,J4,4,OC,WHA,5,0,0,0,
6,J4,4,INT,SAS,5,0,0,0,
6,J4,4,Xoak,BLO,2,0,0,0,
6,J4,4,NC,IRO,0,0,1,1,
6,J4,4,NC,SER,0,1,0,0,
6,J5,1,NC,IRO,0,0,1,0,
6,J5,1,Hic,PIH,1,0,0,0,
6,J5,1,Xoak,SCO,1,0,0,0,
6,J5,1,TOL,REM,4,0,0,0,
6,J5,1,NC,SER,1,0,0,0,
6,J5,2,TOL,REM,3,0,0,0,
6,J5,3,NC,DOG,1,0,0,0,
6,J5,3,Moak,NRO,1,0,0,0,
6,J5,3,MOak,WHO,1,0,0,0,
6,J5,3,TOL,REM,4,0,0,0,
6,J5,3,OC,WHA,1,0,0,0,
6,J5,4,INT,SAS,5,1,0,0,
6,J5,4,NC,IRO,1,0,0,0,
6,J5,4,TOL,REM,13,0,0,0,
6,J6,1,TOL,AMB,0,0,1,0,
6,J6,1,INT,SAS,5,0,0,0,
6,J6,1,TOL,REM,4,0,0,0,
6,J6,1,Xoak,SCO,1,0,0,0,
6,J6,1,NC,SER,1,0,0,0,
6,J6,1,OC,BLG,0,1,0,0,
6,J6,2,INT,SAS,4,0,0,0,
6,J6,2,TOL,REM,5,0,0,0,
6,J6,2,Xoak,SCO,1,0,0,0,
6,J6,3,INT,SAS,2,0,1,0,
6,J6,3,TOL,REM,2,0,0,0,
6,J6,3,INT,UNK,1,0,0,0,
6,J6,4,TOL,REM,3,0,0,0,
6,J6,4,OC,WHA,1,0,0,0,
6,J6,4,Xoak,BLO,1,0,0,0,
6,J6,4,Xoak,SCO,2,0,0,0,
6,J6,4,Hic,PIH,1,0,0,0,
6,J6,4,INT,SAS,3,0,0,0,
6,J7,1,TOL,REM,1,0,0,0,
6,J7,1,OC,WHA,4,0,0,0,
6,J7,1,NC,SPI,7,0,0,0,
6,J7,2,NC,SPI,7,4,2,0,
6,J7,2,NC,IRO,0,0,1,0,
6,J7,2,INT,SAS,0,1,0,0,
6,J7,3,OC,WHA,0,1,0,0,
6,J7,3,INT,SAS,1,0,0,0,
6,J7,3,NC,SPI,2,0,0,0,
6,J7,3,OC,HAW,1,0,0,0,
6,J7,3,Hic,HYDRANGEA,1,0,0,0,
6,J7,4,Hic,BIH,1,0,0,0,
6,J7,4,OC,HAW,5,0,0,0,
6,J8,1,NC,ERB,2,0,0,0,
6,J8,1,Hic,HIC,2,0,0,0,
6,J8,2,OC,ERC,1,0,0,0,
6,J8,2,NC,AUO,2,2,3,0,
6,J8,2,Hic,HIC,2,0,0,0,
6,J8,2,NC,ERB,1,0,0,0,
6,J8,3,OC,WHA,10,0,0,0,
6,J8,3,NC,AUO,0,0,1,0,
6,J8,3,NC,ERB,6,0,0,0,
6,J8,4,NC,AUO,0,1,4,0,
6,J8,4,NC,ERB,3,0,0,0,
6,J8,4,OC,ERC,1,0,0,0,
6,J8,4,OC,BLG,1,0,0,0,
6,J8,4,Hic,HIC,1,0,0,0,
6,J8,4,TOL,SUM,1,0,0,0,
6,K3,1,INT,BLC,1,0,0,0,
6,K3,1,NC,IRO,0,1,0,0,
6,K3,1,TOL,REM,7,0,0,0,
6,K3,1,TOL,SUM,1,0,0,0,
6,K3,2,TOL,SUM,1,0,0,0,
6,K3,3,MOak,WHO,1,0,0,0,
6,K3,3,TOL,REM,3,0,0,0,
6,K3,4,Hic,PIH,1,0,0,0,
6,K3,4,TOL,REM,2,0,0,0,
6,K3,4,Xoak,BLO,1,0,0,0,
6,K3,4,OC,BLG,0,1,0,0,
6,K3,4,INT,SAS,1,0,0,0,
6,K4,1,INT,SAS,19,1,0,0,
6,K4,1,NC,SER,0,0,2,0,
6,K4,1,XOak,CHO,2,0,0,0,
6,K4,1,Moak,NRO,2,0,0,0,
6,K4,1,TOL,REM,21,0,0,0,
6,K4,2,INT,SAS,17,0,0,0,
6,K4,2,XOak,CHO,0,2,0,0,
6,K4,2,TOL,REM,10,0,0,0,
6,K4,2,Xoak,BLO,1,0,0,0,
6,K4,3,INT,SAS,6,3,0,0,
6,K4,3,XOak,CHO,1,0,0,0,
6,K4,3,Moak,NRO,1,0,0,0,
6,K4,3,NC,SER,1,0,0,0,
6,K4,3,TOL,REM,13,0,0,0,
6,K4,3,TOL,AMB,0,0,0,1,
6,K4,4,INT,SAS,13,0,0,0,
6,K4,4,XOak,CHO,3,1,0,0,
6,K4,4,NC,SER,0,0,1,0,
6,K4,4,Xoak,BLO,1,0,0,0,
6,K4,4,NC,IRO,1,0,0,0,
6,K4,4,TOL,REM,10,0,0,0,
6,K5,1,TOL,REM,9,0,0,0,
6,K5,1,Xoak,SCO,4,1,0,0,
6,K5,1,INT,SAS,0,0,1,0,
6,K5,1,Hic,PIH,0,0,1,0,
6,K5,2,NC,DOG,4,0,0,0,
6,K5,2,TOL,REM,10,0,0,0,
6,K5,2,Xoak,SCO,5,0,0,0,
6,K5,3,TOL,REM,8,0,0,0,
6,K5,3,NC,SER,1,0,0,0,
6,K5,3,OC,WHA,1,0,0,0,
6,K5,3,NC,IRO,1,0,0,0,
6,K5,3,Xoak,SCO,1,0,0,0,
6,K5,3,TOL,AMB,0,0,1,0,
6,K5,4,TOL,SUM,1,0,0,0,
6,K5,4,Xoak,BLO,1,0,0,0,
6,K5,4,OC,BLG,1,0,0,0,
6,K5,4,NC,SER,1,0,0,0,
6,K5,4,TOL,REM,15,0,0,0,
6,K5,4,Xoak,SCO,1,3,0,0,
6,K6,1,NC,IRO,1,0,0,0,
6,K6,1,NC,DOG,2,0,0,0,
6,K6,1,Xoak,BLO,1,0,0,0,
6,K6,1,TOL,REM,2,0,0,0,
6,K6,2,Xoak,BLO,2,1,0,0,
6,K6,2,TOL,REM,1,0,0,0,
6,K6,2,NC,IRO,1,1,0,0,
6,K6,3,TOL,REM,2,0,0,0,
6,K6,3,NC,DOG,4,0,0,0,
6,K6,3,INT,SAS,4,0,0,0,
6,K6,3,NC,IRO,0,0,1,0,
6,K6,3,TOL,AMB,0,0,1,0,
6,K6,3,Hic,PIH,2,0,0,0,
6,K6,3,Xoak,BLO,0,0,1,0,
6,K6,4,Moak,NRO,1,0,0,0,
6,K6,4,TOL,REM,4,0,0,0,
6,K6,4,INT,SAS,1,1,0,0,
6,K6,4,OC,FLD,1,0,0,0,
6,K7,1,OC,WHA,4,0,0,0,
6,K7,1,TOL,REM,8,0,0,0,
6,K7,2,INT,TUP,1,0,0,0,
6,K7,2,XOak,CHO,1,1,0,0,
6,K7,2,NC,DOG,0,2,0,0,
6,K7,2,INT,SAS,0,1,0,0,
6,K7,2,OC,WHA,4,0,0,0,
6,K7,2,TOL,REM,7,0,0,0,
6,K7,3,INT,TUP,3,0,0,0,
6,K7,3,OC,WHA,3,1,0,0,
6,K7,3,TOL,REM,13,0,0,0,
6,K7,3,NC,SPI,0,1,0,0,
6,K7,3,NC,SER,1,0,0,0,
6,K7,4,OC,WHA,10,0,1,0,
6,K7,4,TOL,REM,4,0,0,0,
6,K8,1,OC,WHA,10,0,0,0,
6,K8,1,OC,BLG,2,0,0,0,
6,K8,1,TOL,SUM,1,0,0,0,
6,K8,1,TOL,REM,4,0,0,0,
6,K8,1,Hic,HIC,2,0,0,0,
6,K8,1,NC,AUO,1,0,0,0,
6,K8,2,OC,WHA,9,0,0,0,
6,K8,2,TOL,SUM,9,0,0,0,
6,K8,2,Xoak,BLO,1,0,0,0,
6,K8,2,TOL,REM,4,0,0,0,
6,K8,3,OC,WHA,3,0,0,0,
6,K8,3,Xoak,BLO,1,2,0,0,
6,K8,3,OC,BLG,3,0,0,0,
6,K8,3,INT,SAS,1,0,0,0,
6,K8,3,Hic,HIC,1,0,0,0,
6,K8,4,OC,WHA,9,0,0,0,
6,K8,4,OC,BLG,4,0,0,0,
6,K8,4,Hic,PIH,2,0,0,0,
6,K8,4,TOL,SUM,2,0,0,0,
6,K8,4,TOL,REM,4,0,0,0,
6,K8,4,Xoak,BLO,1,0,0,0,
6,L3,1,OC,WHA,6,0,0,0,
6,L3,2,OC,WHA,3,1,0,0,
6,L3,2,Xoak,BLO,1,0,0,0,
6,L3,2,NC,SPI,4,0,0,0,
6,L3,2,INT,BLC,1,0,0,0,
6,L3,3,OC,WHA,10,0,0,0,
6,L3,3,OC,REE,1,0,0,0,
6,L3,3,TOL,REM,1,0,0,0,
6,L3,3,INT,BLC,1,0,0,0,
6,L3,3,NC,SPI,1,0,0,0,
6,L3,4,OC,WHA,3,0,0,0,
6,L4,1,INT,SAS,1,0,0,0,
6,L4,1,Moak,NRO,1,0,0,0,
6,L4,2,NC,SPI,1,0,0,0,
6,L4,2,INT,SAS,2,0,0,0,
6,L4,2,XOak,CHO,1,0,0,0,
6,L4,3,XOak,CHO,1,0,0,0,
6,L4,3,Xoak,OAK,1,0,0,0,
6,L4,4,TOL,REM,1,0,0,0,
6,L4,4,INT,SAS,2,2,0,0,
6,L4,4,NC,SPI,1,0,0,0,
6,L5,1,TOL,REM,3,0,0,0,
6,L5,1,OC,WHA,0,0,1,0,
6,L5,1,NC,IRO,0,1,0,0,
6,L5,1,NC,SER,0,0,1,0,
